StateName,StateAbbreviation,SiteNameOfficial,SiteCode,PatientPopulation
Benue,BE,Obagaji General Hospital,GJ,46
Benue,BE,General Hospital Naka,GK,1860
Benue,BE,Makurdi General Hospital,GM,5081
Benue,BE,Mbagen Community Hospital - Abwa,GN,1671
Benue,BE,Gwarche Primary Health Centre,GP,135
Benue,BE,Nongu u Kristu ke Sudan hen Tiv (NKST) Comprehensive Health Center - Garagbohol,GR,952
Benue,BE,Igumale General Hospital,GU,210
Benue,BE,Tongov Primary Health Centre,GV,60
Benue,BE,Nakar Gwer West Comprehensive Health Center,GW,4827
Benue,BE,Mchia Local Government Health Center,HA,2
Benue,BE,Aboho Primary Health Centre,HB,71
Benue,BE,Gwer East KP One Stop Shop,HI,6
Benue,BE,Nongu u Kristu ke Sudan hen Tiv (NKST) Health Center - Uchi,HI,644
Benue,BE,Hope Hospital,HL,34
Benue,BE,Nongu u Kristu ke Sudan hen Tiv (NKST) Hospital - Anyiin,HN,6618
Benue,BE,Ihotu Clinic And Maternity,HT,81
Benue,BE,Anonghul Primary Health Center,HU,23
Benue,BE,Icheen Clinic and Maternity,IC,403
Benue,BE,Idekpa General Hospital,ID,291
Benue,BE,Nongu u Kristu ke Sudan hen Tiv (NKST) Comprehensive Health Center - Isherev,IN,83
Benue,BE,Ijadoga Otukpa General Hospital,JA,586
Benue,BE,Jordan Clinic and Maternity,JC,730
Benue,BE,Jirgba Primary Health Center,JI,240
Benue,BE,St. Joseph Maternity Clinic - Korinya,JK,1
Benue,BE,Jingir Primary Health Center,JN,1
Benue,BE,St. Joseph's Hospital-Ogobia,JS,575
Benue,BE,NKST Hospital Jato-Aka,JT,2235
Benue,BE,Jumota Health Clinic Tsuwe,JW,27
Benue,BE,Jolua Hospital,JX,61
Benue,BE,Kur Primary Health Center,KC,40
Benue,BE,King Cross Clinic and Maternity,KG,68
Benue,BE,Tse-Akiishi Primary Health Center,KI,140
Benue,BE,Nongu u Kristu ke Sudan hen Tiv (NKST) Hospital - Jato Aka Adikpo,KK,5736
Benue,BE,Adikpo Katsina-Ala Primary Health Centre,KL,245
Benue,BE,Nongu u Kristu ke Sudan hen Tiv (NKST) Hospital - Mkar,KM,18763
Benue,BE,Korinya Primary Health Center,KN,1270
Benue,BE,St. Mary's Hospital - Okpoga,KP,6090
Benue,BE,Leke Clinic and Maternity,LE,82
Benue,BE,St. Luke's Hospital,LK,69
Benue,BE,Luter Health Clinic,LR,1
Benue,BE,Lord Is Saviour Clinic and Maternity,LS,152
Benue,BE,Buruku KP One Stop Shop			,MB,3024
Benue,BE,St. Monica's Hospital -Adikpo,MD,11990
Benue,BE,May Memorial Hospital - Adoka,MP,62
Benue,BE,Fr. Mathias Clinic,MS,1669
Benue,BE,Nongu u Kristu ke Sudan hen Tiv (NKST) Hospital - Mbaakon,MV,1148
Benue,BE,Mercy Clinic,MX,69
Benue,BE,Myom Hospital - Gboko,MY,1401
Benue,BE,Northbank General Hospital,NB,401
Benue,BE,Nongu u Kristu ke Sudan hen Tiv (NKST) Clinic - Wannune,NC,1062
Benue,BE,Nongu u Kristu ke Sudan hen Tiv (NKST) Health Center - Gbe,NE,1040
Benue,BE,Nongu u Kristu ke Sudan hen Tiv (NKST) Primary Health Center - Kasar,NG,1
Benue,BE,St. Daniel Hospital,NI,217
Benue,BE,Atekombo Comprehensive Health Center,NJ,1212
Benue,BE,Nongu u Kristu ke Sudan hen Tiv (NKST) Health Center - Uchi,NK,365
Benue,BE,Mba Agberabu Primary Health Centre,NQ,5
Benue,BE,Nongu u Kristu ke Sudan hen Tiv (NKST) Clinic - Ishua,NS,1
Benue,BE,New Life Clinic and Maternity,NW,1
Benue,BE,Anzembe Clinic,NZ,104
Benue,BE,Onmba Aondo Comprehensive Health Center,OC,40
Benue,BE,Otia Hospital - Otukpo,OH,131
Benue,BE,Ugbokpo General Hospital,OK,370
Benue,BE,Oostra-Gum Clinic and Maternity,OS,752
Benue,BE,Progress Clinic,PC,30
Benue,BE,Kpe-Ambila Primary Health Centre,PE,266
Benue,BE,Nongu u Kristu ke Sudan hen Tiv (NKST) Clinic -Aku,PF,184
Benue,BE,Kpiliki Clinic and Maternity,PI,1
Benue,BE,Oturkpo General Hospital,PO,1015
Benue,BE,Akputu  Primary Health Center,PU,29
Benue,BE,Nongu u Kristu ke Sudan hen Tiv (NKST) Primary Health Center - Anber,QD,4
Benue,BE,Ikose Primary Health Center,QK,25
Benue,BE,Queens Clinic,QN,12
Benue,BE,King of Kings Clinic and Maternity,QQ,1064
Benue,BE,Tor Tacha Primary Health Centre,QT,9
Benue,BE,Obarike-Ito General Hospital,RA,344
Benue,BE,Jor Maternal and Child Health Clinic,RM,147
Benue,BE,Royal Clinic and Maternity Wuese,RW,60
Benue,BE,Rahama Clinic and Maternity,RX,41
Benue,BE,Sahara Clinic,SA,34
Benue,BE,Sankera General Hospital,SE,9955
Benue,BE,Sev-Av Foundation - Vandeikya,SF,2216
Benue,BE,Salem Hospital,SP,102
Benue,BE,Sandra Hospital,SQ,16
Benue,BE,Sev-Av Foundation - Gboko,SV,3402
Benue,BE,Tordonga Primary Health Center,TD,3143
Benue,BE,St. Thomas Hospital - Ihugh,TH,6801
Benue,BE,Tugudu Primary Health Centre,TJ,106
Benue,BE,Three Brothers Transport Hospital - Gboko,TP,1424
Benue,BE,Comprehensive Health Center Tse-Agbaragba			,TS,28
Benue,BE,Tse-Tiah Primary Health Centre,TT,61
Benue,BE,Tse-Agbaragba Primary Health Center,TU,53
Benue,BE,Vandeikya KP One Stop Shop -Virtual,TV,32
Benue,BE,Vandekiya KP One Stop Shop,TV,219
Benue,BE,Ushakaa Hospital,UA,295
Benue,BE,Ugba General Hospital,UB,4065
Benue,BE,Ugba General Hospital,UG,67
Benue,BE,Multicare Hospital,UJ,118
Benue,BE,Ugba Comprehensive Health Center,UP,2042
Benue,BE,Bishop Murray Medical Center,UR,10759
Benue,BE,Otukpo Comprehensive Health Center,UT,692
Benue,BE,Uzer Local Government Health Center,UZ,2612
Benue,BE,Avaa Gbande Memorial Clinic and Maternity,VA,418
Benue,BE,St. Vincents Hospital,VI,1953
Benue,BE,Vandeikya General Hospital,VK,992
Benue,BE,St. Vincent Aliade,VL,10869
Benue,BE,Mbagen Community Hospital - Abwa,WA,768
Benue,BE,Agwabi Primary Health Center,WB,237
Benue,BE,Woma Clinic and Maternity,WC,2464
Benue,BE,Wende Primary Health Center,WD,1
Benue,BE,Akumator Health Centre,WF,42
Benue,BE,Wannune General Hospital,WG,4921
Benue,BE,Farmter Clinic Abeda,WL,267
Benue,BE,Wannune General Hospital,WN,42
Benue,BE,Waapera Comprehensive Health Center,WP,174
Benue,BE,World Health System Sai,WR,1620
Benue,BE,Wuese Health Centre,WU,5
Benue,BE,Live Clinic		,WW,46
Benue,BE,Asukunya Primary Health Center,YA,217
Benue,BE,Tordoo Clinic,YH,21
Benue,BE,Yaakar Comprehensive Health Center,YK,43
Benue,BE,Yima Hospital,YL,234
Benue,BE,Nyam Ugbeh Clinic,YM,2135
Benue,BE,Tiortyu Local Government Health Center,YU,133
Benue,BE,St. Anthony's Hospital - Zaki Biam,ZB,12063
Benue,BE,Nazareth Hospital,ZH,81
Benue,BE,Nongu u Kristu ke Sudan hen Tiv (NKST) Hospital- Zaki Biam,ZI,8698
Borno,BO,"Nursing Home Maiduguri, Maiduguri",NH,1
Borno,BO,"State Specialist Hospital, Maiduguri",SM,42
Borno,BO,University of Maiduguri Teaching Hospital,UM,118
Ekiti,EK,Okesa Ekiti Comprehensive Health Center,CP,113
Ekiti,EK,"Federal Medical Center, Ido-Ekiti",DE,968
Ekiti,EK,"Ekiti State University Teaching Hospital, Ado-Ekiti",EK,1356
Ekiti,EK,Emure Ekiti General Hospital,EM,133
Ekiti,EK,Ijero Ekiti State Specialist Hospital,JE,145
Ekiti,EK,Ikere Ekiti State Specialist Hospital,KE,301
Ekiti,EK,Omuo Ekiti General Hospital,OM,145
Ekiti,EK,Oye Ekiti General Hospital,OY,85
Ekiti,EK,Ilawe Ekiti Comprehensive Health Center,WE,74
Ekiti,EK,General Hospital Iye,YE,35
Ekiti,EK,Iyin Ekiti General Hospital,YN,96
Enugu,EN,University of Nigeria Teaching Hospital,UN,44
Kaduna,KD,Ahmadu Bello University Teaching Hospital,AB,32
Lagos,LA,"Agboju Primary Health Centre ",AG,376
Lagos,LA,Ancilla Catholic Hospital,AN,362
Lagos,LA,"Akonwonjo Primary Health Centre ",AU,27
Lagos,LA,Christ the King Catholic Hospital - Akowonjo,CK,146
Lagos,LA,COUNTY HOSPITAL,CR,13
Lagos,LA,Cele Apata Primary Health Center,CX,4
Lagos,LA,Egan Primary Health Center,EG,9
Lagos,LA,Ikeja Primary Health Center,EJ,61
Lagos,LA,General Hospital Epe,EP,7
Lagos,LA,St. Kizito Catholic Clinic Eti Osa,ET,746
Lagos,LA,Okunraye Primary Health Center,EY,1
Lagos,LA,Adefemi Hospital,FH,28
Lagos,LA,"Ifako Primary Health Centre ",FK,828
Lagos,LA,"Falomo Police Hospital ",FL,923
Lagos,LA,Festac Primary Health Center,FX,34
Lagos,LA,Alimosho General Hospital,GA,5809
Lagos,LA,"Gowon Estate Hospital - Ipaja    ",GE,114
Lagos,LA,Agodo Primary Health Center,GO,63
Lagos,LA,Adeniyi Jones Millennium Development Goal (MDG) Primary Health Center,GT,7
Lagos,LA,Holy Family Hospital Lagos,HF,136
Lagos,LA,HAMKAD  HOSPITAL,HK,1
Lagos,LA,HILL STAR HOSPITAL,HV,83
Lagos,LA,Ogbomoshotedo Primary Health Center,HZ,2
Lagos,LA,General Hospital Ifako Ijaiye,IF,3922
Lagos,LA,Isheri Oshun Primary Health Center,IH,13
Lagos,LA,Ibeju-Lekki General Hospital,IL,1488
Lagos,LA,Ipaja Primary Health Centre,IP,515
Lagos,LA,"Iru Primary Health Centre ",IR,260
Lagos,LA,Ajeabo Primary Health Centre,JB,361
Lagos,LA,Ojokoro Primary Health Center,JP,8
Lagos,LA,Heartland Alliance Ilupeju OSS			,LA,73
Lagos,LA,Obalende Primary Health Center,LB,15
Lagos,LA,Lagos State University Teaching Hospital,LG,10141
Lagos,LA,Lakowe Primary Health Center,LH,1
Lagos,LA,St. Leo Medical Centre,LM,338
Lagos,LA,Lagoon Hospital Ikeja,LN,4
Lagos,LA,Ajegunle-Ilo Primary Health Center,LP,7
Lagos,LA,Lagos University Teaching Hospital (LUTH),LU,24003
Lagos,LA,68 Military Hospital (Nigerian Army Reference Hospital),MH,32
Lagos,LA,MOTHER THERESA MEDICAL CENTRE - IDIMU,MT,214
Lagos,LA,Mushin General Hospital,MU,2061
Lagos,LA,BMM HOSPITAL,MZ,32
Lagos,LA,Nigerian Institute of Medical Research (NIMR),NM,72
Lagos,LA,Ojodu Primary Health Care,OJ,871
Lagos,LA,Onikan Women's Hospital,ON,6
Lagos,LA,Ogba-Oluwole Primary Health Center,OO,19
Lagos,LA,Igbo-Efon Primary Health Center,OZ,87
Lagos,LA,"Akinyele Primary Health Centre ",PR,8
Lagos,LA,Ikate Primary Health Center,PT,64
Lagos,LA,Palm Avenue Primary Health Center,PV,625
Lagos,LA,"Mary the Queen Hospital - Akowonjo  ",QU,217
Lagos,LA,"Aregbesola Primary Health Centre ",RB,1695
Lagos,LA,DURO SOLEYE HOSPITAL,RD,9
Lagos,LA,El-Rhema Vision Hospital - Gowon Estate,RH,2
Lagos,LA,Aboru Primary Health Center,RO,15
Lagos,LA,Regina Mundi Hospital,RZ,76
Lagos,LA,Isolo Road Primary Health Center,SJ,11
Lagos,LA,St. Joseph Mission Clinic Kirikiri,SY,65
Lagos,LA,UPTOWN MEDICAL CENTER,WT,2
Lagos,LA,Agbado Primary Health Care Center,WV,33
Lagos,LA,Olusosun Primary Health Center,XU,6
Lagos,LA,Ayobo Primary Health Centre,YP,11
Lagos,LA,Awoyaya Primary Health Center,YY,7
Ogun,OG,Babcock University Teaching Hospital (BUTH),BB,12
Ogun,OG,Olabisi Onabanjo University Teaching Hospital (OOUTH),BJ,1899
Ogun,OG,Idi Iroko General Hospital,DR,429
Ogun,OG,Ifo General Hospital,FO,1738
Ogun,OG,"Federal Medical center, Abeokuta",FT,1891
Ogun,OG,Ita-Alapo Primary Health Center,IA,5
Ogun,OG,Imeko Primary Health Center,IE,13
Ogun,OG,Ijoko Primary Health Center,II,119
Ogun,OG,State Hospital - Ijebu Ode,IJ,5530
Ogun,OG,Jesus is Love and Power Catholic Hospital - Ifo,JF,41
Ogun,OG,Ogijo Primary Health Care,JG,159
Ogun,OG,St. Mary's Clinics - Ajilete,JL,275
Ogun,OG,"Sacred Heart Catholic Hospital, Lantoro",LT,3928
Ogun,OG,Ota Primary Health Center,OP,534
Ogun,OG,Ogere Primary Health Center - Ikenne,RQ,13
Ogun,OG,Specialist Hospital - Ilaro,SI,662
Ogun,OG,Isara State Hospital,SS,30
Ogun,OG,Isaga Owode Health Center,SW,300
Ogun,OG,Makun Primary Health Care,UD,25
Ogun,OG,Agbado Primary Health Care Center,VJ,196
Ogun,OG,Oba Ademola II Maternity Hospital,XJ,32
Ogun,OG,Oke-Ilewo Family Health Center,XK,16
Ogun,OG,Ita-Osu Primary Health Center,XL,29
Ogun,OG,Okeoyinbo Primary Health Center	,XO,1880
Ogun,OG,Sabo Primary Health Care Center,XY,21
Ogun,OG,Olose Primary Health Center,XZ,38
Ogun,OG,Ayetoro General Hospital,YT,271
Ondo,ON,"Bolorunduro General Hospital ",BD,118
Ondo,ON,Oke Aro Basic Health Center,BH,4
Ondo,ON,"Mother and Child Hospital, Ondo",CM,172
Ondo,ON,Ido-Ani General Hospital,DA,35
Ondo,ON,Idanre General Hospital,DN,260
Ondo,ON,Iju Itaogbolu General Hospital,JO,172
Ondo,ON,Igbokoda General Hospital,KD,321
Ondo,ON,Ipe Akoko General Hospital,KO,113
Ondo,ON,"State Specialist Hospital, Ikare",KR,698
Ondo,ON,"State Specialist Hospital, Akure",KU,2947
Ondo,ON,Ile-Oluji General Hospital,LJ,184
Ondo,ON,"Model Comprehensive Health Centre, Ifon ",MF,38
Ondo,ON,Moferere-Oja Comprehensive Health Center,MJ,58
Ondo,ON,"Mother And Child Hospital, Akure ",ML,248
Ondo,ON,Irun Akoko General Hospital,NA,80
Ondo,ON,Iju-Odo National Primary Health Center,NP,83
Ondo,ON,Oba-Ile Comprehensive Health Center,OB,46
Ondo,ON,"State Specialist Hospital, Ondo",OD,1365
Ondo,ON,Ore General Hospital,OR,1095
Ondo,ON,Okitipupa State Specialist Hospital,OT,676
Ondo,ON,"Federal Medical Centre, Owo",OW,1611
Ondo,ON,St. Catherine's Hospital - Iwaro-Oka,QC,542
Ondo,ON,Error,QCCCCC,15
Ondo,ON,Arakale Comprehensive Health Center,RK,341
Ondo,ON,Igbotako General Hospital,TA,48
Ondo,ON,St. Theresa's Catholic Health Center - Odo-Irele,TQ,5
Ondo,ON,Ode-Irele Comprehensive Health Center	,VQ,43
Ondo,ON,Iwaro-Oka General Hospital - Akoko,WK,188
Ondo,ON,Owo General Hospital,WO,230
Ondo,ON,Ifon Basic Health Centre,XE,84
Ondo,ON,Maria Mater Misericordiae Catholic Hospital - Oke-Idera,ZJ,37
Ondo,ON,Isaipen Basic Health Center,ZU,50
Osun,OS,Seventh Day Adventist Hospital Ile-Ife,DL,340
Osun,OS,Ede Specialist Hospital,ED,285
Osun,OS,Our Lady of Fatima Catholic Hospital - Jaleyemi,FC,300
Osun,OS,State Hospital Iwo,IW,467
Osun,OS,Ladoke Akintola University Teaching Hospital - Oshogbo,LQ,5096
Osun,OS,Obafemi Awolowo University Teaching Hospital (OAUTH) Complex,OA,2131
Osun,OS,Ila Orangun State Hospital,PL,205
Osun,OS,Omoda Primary Health Center,QV,50
Osun,OS,Ikire Specialist Hospital,SK,291
Osun,OS,Wesley Guild Hospital Ilesha,WS,176
Osun,OS,Obajoko Ila Primary Health Care	,YV,15
Osun,OS,St. Zeno Catholic Hospital-Iwo,ZL,87
Oyo,OY,Baabo Primary Health Center,AA,14
Oyo,OY,Molete Primary Health Centre,AC,3
Oyo,OY,Adeoyo Maternity Hospital,AD,4640
Oyo,OY,Aafin Primary Health Centre,AF,17
Oyo,OY,St. Anne's Anglican Hospital - Molete Ibadan,AS,455
Oyo,OY,Ogbooro Primary Health Center,BF,12
Oyo,OY,Baptist Medical Center Saki,BM,1137
Oyo,OY,Ikose Primary Health Center	,BQ,1
Oyo,OY,Aba Emu Primary Health Centre,EF,18
Oyo,OY,"St. Mary's Catholic Hospital, Eleta",EH,2582
Oyo,OY,Elekuro Primary Health Centre,EL,19
Oyo,OY,"General Hospital, Okeho",HO,502
Oyo,OY,"General Hospital, Iseyin",IS,508
Oyo,OY,Igbeti General Hospital,IT,411
Oyo,OY,Jericho Specialist Hospital,JH,15
Oyo,OY,Igboho General Hospital,JQ,25
Oyo,OY,"General Hospital, Kisi",KS,242
Oyo,OY,Our Lady's Catholic Hospital - Iseyin,LI,293
Oyo,OY,Bodija Olive Primary Health Center	,LO,2
Oyo,OY,Ori Eru Primary Health Centre,OE,18
Oyo,OY,Adaramagbo Olomi Primary Health Center,OF,135
Oyo,OY,Ogbomosho State Hospital,OG,2116
Oyo,OY,Olorunsogo Model Primary Health Center,OQ,174
Oyo,OY,Otu Comprehensive Health Centre,OX,9
Oyo,OY,Gambari Primary Health Center	,PP,131
Oyo,OY,Alapafon Primary Health Center,PQ,32
Oyo,OY,Apete Primary Health Centre,PW,8
Oyo,OY,Ipapo Primary Health Centre,PX,99
Oyo,OY,Shasha Primary Health Center,QE,6
Oyo,OY,Katangua Primary Health Center,QG,11
Oyo,OY,Agbongbon Health Centre,QI,14
Oyo,OY,Odinjo Primary Health Centre,QX,30
Oyo,OY,Ring Road State Hospital,RS,108
Oyo,OY,University College Hospital,UC,25788
Oyo,OY,Alegongo Primary Health Center,VG,81
Oyo,OY,Alhaja Sarat Adesina Health Center - Ogbere Baba	,VS,4
Oyo,OY,Ojaigbo (Ibrahim Taiwo) Primary Health Center,VT,74
Oyo,OY,Iwo Road Primary Health Centre,WI,1
Oyo,OY,St. Peter's General Hospital - Aremo,WM,2
Oyo,OY,Adifase-Apata Primary Health Centre,WZ,62
Oyo,OY,Adebayo Alata Primary Health Centre,XA,1
Oyo,OY,Bashorun Oluwonla Primary Health Centre,XB,22
Oyo,OY,Ilora General Hospital,XF,134
Oyo,OY,Abogunde Baaki Health Centre,XG,4
Oyo,OY,Oba Adeyemi Primary Health Centre,XH,6
Oyo,OY,Ilora Primary Health Centre,XI,56
Oyo,OY,Monatan Primary Health Centre,XM,2
Oyo,OY,Iresa Adu Primary Health Centre,XQ,106
Oyo,OY,Ojoo Primary Health Centre,XR,23
Oyo,OY,Isale Taba Model Primary Health Centre,XT,12
Oyo,OY,Omi Adio Primary Health Centre,XW,7
Oyo,OY,Okeadu Primary Health Center,YC,64
Oyo,OY,Oniyanrin Primary Health Centre,YR,17
Oyo,OY,Ayeye Maternity Health Center,YW,7
Oyo,OY,Idi Ogungun Primary Health Centre,ZD,2
Oyo,OY,Aperin Oniyere Primary Health Centre,ZP,41
Oyo,OY,"Iseke Maternity Centre, Oyo",ZT,29
Oyo,OY,Boluwaji Primary Health Centre,ZW,2
Oyo,OY,Moniya Primary Health Centre,ZY,36
Plateau,PL,Angware General Hospital,AW,201
Plateau,PL,Barkin Ladi General Hospital,BL,2918
Plateau,PL,Bingham University Teaching Hospital,BU,5628
Plateau,PL,Amper Central Primary Health Care Center,CQ,23
Plateau,PL,Amper Model Primary Health Care Center,CW,3
Plateau,PL,Church of Christ in Nigeria (COCIN) Primary Health Center - Daffo,DF,3
Plateau,PL,Dengi General Hospital,DG,1226
Plateau,PL,Dadin Kowa Comprehensive Health Center,DK,790
Plateau,PL,Dokan Tofa Primary Health Center,DT,1
Plateau,PL,Church of Christ in Nigeria (COCIN) Primary Health Center - Shendam,DV,78
Plateau,PL,Evangelical Church of West Africa (ECWA) Comprehensive Hospital - Bukuru,EC,683
Plateau,PL,Evangelical Church of West Africa (ECWA) Health Clinic - Miango,EV,5
Plateau,PL,Faith Alive Foundation,FA,9922
Plateau,PL,Bene Clinic,FB,11
Plateau,PL,Town Clinic Primary Health Center,FD,20
Plateau,PL,General Hospital Langtang,GL,1
Plateau,PL,HWOLSHE MEDICAL CENTER,HW,1
Plateau,PL,Jos University Teaching Hospital,JU,36848
Plateau,PL,Kwalla General Hospital,KW,1527
Plateau,PL,Evangelical Church of West Africa (ECWA) Health Clinic - Tudun Wada,KZ,217
Plateau,PL,May Hospital - Shendam,MC,180
Plateau,PL,Mangu General Hospital,MG,1220
Plateau,PL,Mabudi Primary Health Care Center,MQ,17
Plateau,PL,Our Lady of Apostle (OLA) Hospital - Jos,OL,4951
Plateau,PL,Pankshin General Hospital,PK,2664
Plateau,PL,Plateau State Specialist Hospital,PS,7235
Plateau,PL,CCDP Hospital - Panyam,PY,2530
Plateau,PL,Shendam B Primary Health Center,QB,1
Plateau,PL,"Church of Christ in Nigeria (COCIN) Hospital and Rehabilitation Center, Mangu",RC,3984
Plateau,PL,Seventh Day Adventist (SDA) Hospital - Jengre,SD,1474
Plateau,PL,Shendam General Hospital,SH,5219
Plateau,PL,Solat Women Hospital,SL,1433
Plateau,PL,Tunkus General Hospital,TK,588
Plateau,PL,Shendam A Primary Health Center,UE,13
Plateau,PL,Demshin Primary Health Center,UF,1
Plateau,PL,Kerang Primary Health Center,UQ,1
Plateau,PL,St. Virgillus Catholic Rural Health Center,VC,992
Plateau,PL,Vom Christian Hospital,VH,1778
Plateau,PL,Tundun Wada Primary Health Center,VX,58
Plateau,PL,Wubang Primary Health Care Center,WQ,8
Plateau,PL,Rayfield Primary Health Center,XC,34
Plateau,PL,Bukuru Express Primary Health Center,XD,16
Plateau,PL,Bukuru Central Primary Health Centre,XP,9
Plateau,PL,Yelwa East Primary Health Center,YQ,11
Plateau,PL,Gumsher Primary Health Care Center,ZG,16
Plateau,PL,Zamko Comprehensive Health Center,ZK,2871
Yobe,YO,"Federal Medical Center, Nguru",NU,3
